Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
4.284782841205596924e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.882000000000000028e+01,4.193999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.294789156913757324e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.895000000000000284e+01,4.193999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.304795401096343994e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.888000000000000256e+01,4.178000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.314801287651062012e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.900999999999999801e+01,4.178000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.324807901382446289e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.910999999999999943e+01,4.210000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.334814121723175049e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.920000000000000284e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.344820528030395508e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.929999999999999716e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.354826760292053223e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.946000000000000085e+01,4.167999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.364826447963714600e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.956000000000000227e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.374832549095153809e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.971999999999999886e+01,4.210000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.384838809967041016e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.971999999999999886e+01,4.193999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.394829511642456055e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.985000000000000142e+01,4.185000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.404835810661315918e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.993999999999999773e+01,4.185000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.414848573207855225e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.003999999999999915e+01,4.178000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.424854850769042969e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.017000000000000171e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.434861161708831787e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.029999999999999716e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.444860682487487793e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.039999999999999858e+01,4.207000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.454872558116912842e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.042999999999999972e+01,4.167999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.464875118732452393e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.068999999999999773e+01,4.175000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.475039675235748291e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.075000000000000000e+01,4.203999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.485202264785766602e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.071999999999999886e+01,4.193999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.495166578292846680e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.103999999999999915e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.505172770023345947e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.114000000000000057e+01,4.175000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.515190918445587158e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.110000000000000142e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.525195982456207275e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.129999999999999716e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.535198705196380615e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.132999999999999829e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.545363266468048096e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.146000000000000085e+01,4.185000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.555365648269653320e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.156000000000000227e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.565378353595733643e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.171999999999999886e+01,4.207000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.575534489154815674e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.175000000000000000e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.585547451972961426e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.181000000000000227e+01,4.210000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.595553689002990723e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.207000000000000028e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.605577552318572998e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.207000000000000028e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.615533893108367920e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.217000000000000171e+01,4.203999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.625540363788604736e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.232999999999999829e+01,4.171999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.635546638965606689e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.229999999999999716e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.645709297657012939e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.239000000000000057e+01,4.203999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.655722043514251709e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.249000000000000199e+01,4.203999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.665707366466522217e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.259000000000000341e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.675713596343994141e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.281000000000000227e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.685719866752624512e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.290999999999999659e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.695727696418762207e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.288000000000000256e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.705888688564300537e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.288000000000000256e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.716051199436187744e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.303999999999999915e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.726057538986206055e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.329999999999999716e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.736064345836639404e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.332999999999999829e+01,4.207000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.746063609123229980e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.332999999999999829e+01,4.193999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.756076304912567139e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.352000000000000313e+01,4.203999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.766076002120971680e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.349000000000000199e+01,4.188000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.776082482337951660e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.371000000000000085e+01,4.203999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.786095063686370850e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.371000000000000085e+01,4.203999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.796095001697540283e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.384000000000000341e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.806101095676422119e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.396999999999999886e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.816114084720611572e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.413000000000000256e+01,4.217000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.826120336055755615e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.417000000000000171e+01,4.210000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.836112689971923828e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.420000000000000284e+01,4.210000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.846118960380554199e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.422999999999999687e+01,4.193999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.856125404834747314e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.449000000000000199e+01,4.207000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.866131551265716553e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.442000000000000171e+01,4.207000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.876137762069702148e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.457999999999999829e+01,4.222999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.886143980026245117e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.467999999999999972e+01,4.188000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.896147465705871582e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.484000000000000341e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.906310081481933594e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.493999999999999773e+01,4.232999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.916474635601043701e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.507000000000000028e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.926638007164001465e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.496999999999999886e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.936637659072875977e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.507000000000000028e+01,4.220000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.946643943786621094e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.535999999999999943e+01,4.217000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.956650214195251465e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.532999999999999829e+01,4.239000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.966638197898864746e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.542000000000000171e+01,4.229999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.976647522449493408e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.557999999999999829e+01,4.246000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.986803529262542725e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.567999999999999972e+01,4.232999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.996816518306732178e+02,7.000000000000000000e+01,8.000000000000000000e+01,4.575000000000000000e+01,4.229999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.006822640895843506e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.571000000000000085e+01,4.232999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.016805233955383301e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.586999999999999744e+01,4.207000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.026811373233795166e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.590999999999999659e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.036817636489868164e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.603999999999999915e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.046824448108673096e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.613000000000000256e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.056830146312713623e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.622999999999999687e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.066836318969726562e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.632999999999999829e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.076842489242553711e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.645000000000000284e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.086848738193511963e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.652000000000000313e+01,4.185000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.096854901313781738e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.652000000000000313e+01,4.185000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.106861207485198975e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.664999999999999858e+01,4.178000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.116867403984069824e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.657999999999999829e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.126873693466186523e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.684000000000000341e+01,4.171999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.136879754066467285e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.696999999999999886e+01,4.161999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.146886029243469238e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.703000000000000114e+01,4.175000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.156893563270568848e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.700000000000000000e+01,4.164999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.166898510456085205e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.713000000000000256e+01,4.178000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.176904673576354980e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.715999999999999659e+01,4.152000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.186910877227783203e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.732000000000000028e+01,4.139000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.196917207241058350e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.732000000000000028e+01,4.156000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.206923320293426514e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.745000000000000284e+01,4.142999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.216929626464843750e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.754999999999999716e+01,4.132999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.226935904026031494e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.757999999999999829e+01,4.117000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.236941974163055420e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.767999999999999972e+01,4.129999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.246948213577270508e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.781000000000000227e+01,4.120000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.256954438686370850e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.796999999999999886e+01,4.129999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.266941425800323486e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.810000000000000142e+01,4.107000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.276947450637817383e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.810000000000000142e+01,4.110000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.286953992843627930e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.828999999999999915e+01,4.103999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.296960177421569824e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.842000000000000171e+01,4.093999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.306966452598571777e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.832000000000000028e+01,4.100999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.316939811706542969e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.852000000000000313e+01,4.093999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.326946256160736084e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.860999999999999943e+01,4.088000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.336952304840087891e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.874000000000000199e+01,4.097999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.346960999965667725e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.871000000000000085e+01,4.103999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.357114651203155518e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.886999999999999744e+01,4.071999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.367096025943756104e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.896999999999999886e+01,4.059000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.377265677452087402e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.893999999999999773e+01,4.052000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.387271637916564941e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.906000000000000227e+01,4.049000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.397434358596801758e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.913000000000000256e+01,4.056000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.407440304756164551e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.922999999999999687e+01,4.075000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.417427449226379395e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.945000000000000284e+01,4.032999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.427392387390136719e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.935000000000000142e+01,4.046000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.437397878170013428e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.947999999999999687e+01,4.039999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.447401497364044189e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.957999999999999829e+01,4.020000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.457403924465179443e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.964000000000000057e+01,4.007000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.467410168647766113e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.981000000000000227e+01,4.003999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.477572786808013916e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.984000000000000341e+01,4.039999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.487530353069305420e+02,7.000000000000000000e+01,1.000000000000000000e+01,4.986999999999999744e+01,4.003999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.497686281204223633e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.013000000000000256e+01,4.014000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.507692689895629883e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.003000000000000114e+01,3.990999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.517739524841308594e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.021999999999999886e+01,3.982000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.527745783329010010e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.018999999999999773e+01,3.988000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.537908411026000977e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.042000000000000171e+01,4.000999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.547914900779724121e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.050999999999999801e+01,4.000999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.557927632331848145e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.060999999999999943e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.567933962345123291e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.057999999999999829e+01,3.964999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.577910485267639160e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.071000000000000085e+01,3.978000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.587916853427886963e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.077000000000000313e+01,3.968999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.597916629314422607e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.089999999999999858e+01,3.939999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.607931191921234131e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.089999999999999858e+01,3.942999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.617935798168182373e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.100000000000000000e+01,3.942999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.627941908836364746e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.106000000000000227e+01,3.946000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.637948191165924072e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.113000000000000256e+01,3.932999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.647954373359680176e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.109000000000000341e+01,3.929999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.657960693836212158e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.118999999999999773e+01,3.935999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.667966940402984619e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.142000000000000171e+01,3.917000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.677987413406372070e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.142000000000000171e+01,3.920000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.688150041103363037e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.145000000000000284e+01,3.927000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.698156297206878662e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.160999999999999943e+01,3.907000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.708162419795989990e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.157999999999999829e+01,3.907000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.718168654441833496e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.177000000000000313e+01,3.895000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.728174972534179688e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.184000000000000341e+01,3.927000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.738181209564208984e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.179999999999999716e+01,3.885000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.748187465667724609e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.186999999999999744e+01,3.878000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.758190898895263672e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.203000000000000114e+01,3.885000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.768355252742767334e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.206000000000000227e+01,3.917000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.778292295932769775e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.215999999999999659e+01,3.875000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.788291862010955811e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.213000000000000256e+01,3.882000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.798297963142395020e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.218999999999999773e+01,3.914000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.808354628086090088e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.238000000000000256e+01,3.878000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.818361098766326904e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.242000000000000171e+01,3.856000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.828373980522155762e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.247999999999999687e+01,3.861999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.838529777526855469e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.253999999999999915e+01,3.871999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.848692412376403809e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.253999999999999915e+01,3.897999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.858705332279205322e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.271000000000000085e+01,3.853000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.868711576461791992e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.267000000000000171e+01,3.861999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.878717768192291260e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.279999999999999716e+01,3.853000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.888807206153869629e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.286999999999999744e+01,3.878000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.898806731700897217e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.289999999999999858e+01,3.865999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.908813204765319824e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.292999999999999972e+01,3.859000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.918825945854187012e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.306000000000000227e+01,3.842999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.928825781345367432e+02,7.000000000000000000e+01,1.000000000000000000e+01,5.306000000000000227e+01,3.859000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
